Date,Fight Link,Event Link,Fight Number,Round,Fighter 1,Fighter 2,Fighter 1 Link,Fighter 2 Link,Fighter 1 TD,Fighter 2 TD,Fighter 1 Sub Att,Fighter 2 Sub Att,Fighter 1 Rev,Fighter 2 Rev,Fighter 1 Ctrl,Fighter 2 Ctrl,Fighter 1 KD,Fighter 2 KD,Fighter 1 Total SS,Fighter 2 Total SS,Fighter 1 Head SS,Fighter 2 Head SS,Fighter 1 Body SS,Fighter 2 Body SS,Fighter 1 Leg SS,Fighter 2 Leg SS,Fighter 1 Distance SS,Fighter 2 Distance SS,Fighter 1 Clinch SS,Fighter 2 Clinch SS,Fighter 1 Ground SS,Fighter 2 Ground SS
2018-06-23,http://ufcstats.com/fight-details/484c48d3723e72cd,http://ufcstats.com/event-details/ac5f67109accb482,10,1,Li Jingliang,Daichi Abe,http://ufcstats.com/fighter-details/e64b96c07d7ce999,http://ufcstats.com/fighter-details/5140122c3eecd307,0 of 0,0 of 0,0,0,0,0,0:00,0:00,0,0,35 of 58,20 of 53,9 of 26,9 of 41,7 of 11,1 of 1,19 of 21,10 of 11,34 of 57,20 of 52,1 of 1,0 of 1,0 of 0,0 of 0
2018-06-23,http://ufcstats.com/fight-details/484c48d3723e72cd,http://ufcstats.com/event-details/ac5f67109accb482,10,2,Li Jingliang,Daichi Abe,http://ufcstats.com/fighter-details/e64b96c07d7ce999,http://ufcstats.com/fighter-details/5140122c3eecd307,0 of 0,0 of 0,0,0,0,0,0:00,0:00,0,0,34 of 81,14 of 51,10 of 42,10 of 41,3 of 7,0 of 2,21 of 32,4 of 8,34 of 81,14 of 51,0 of 0,0 of 0,0 of 0,0 of 0
2018-06-23,http://ufcstats.com/fight-details/484c48d3723e72cd,http://ufcstats.com/event-details/ac5f67109accb482,10,3,Li Jingliang,Daichi Abe,http://ufcstats.com/fighter-details/e64b96c07d7ce999,http://ufcstats.com/fighter-details/5140122c3eecd307,0 of 0,0 of 0,0,0,0,0,0:00,0:00,0,0,27 of 67,11 of 50,13 of 43,5 of 41,3 of 5,0 of 3,11 of 19,6 of 6,27 of 67,11 of 50,0 of 0,0 of 0,0 of 0,0 of 0
2018-06-23,http://ufcstats.com/fight-details/8167bd097a16062f,http://ufcstats.com/event-details/ac5f67109accb482,9,1,Teruto Ishihara,Petr Yan,http://ufcstats.com/fighter-details/88cd34d836b4ebcd,http://ufcstats.com/fighter-details/d661ce4da776fc20,0 of 2,0 of 0,0,0,0,0,0:18,0:04,0,2,11 of 30,25 of 40,4 of 18,18 of 32,2 of 5,7 of 8,5 of 7,0 of 0,9 of 28,19 of 31,2 of 2,1 of 1,0 of 0,5 of 8
2018-06-23,http://ufcstats.com/fight-details/c5c5f678558a0ba2,http://ufcstats.com/event-details/ac5f67109accb482,8,1,Felipe Arantes,Song Yadong,http://ufcstats.com/fighter-details/71002dbc1743b9a7,http://ufcstats.com/fighter-details/efb96bf3e9ada36f,0 of 0,0 of 0,0,0,0,0,0:00,2:16,0,0,6 of 21,24 of 70,6 of 21,15 of 56,0 of 0,3 of 7,0 of 0,6 of 7,6 of 21,12 of 51,0 of 0,3 of 3,0 of 0,9 of 16
2018-06-23,http://ufcstats.com/fight-details/c5c5f678558a0ba2,http://ufcstats.com/event-details/ac5f67109accb482,8,2,Felipe Arantes,Song Yadong,http://ufcstats.com/fighter-details/71002dbc1743b9a7,http://ufcstats.com/fighter-details/efb96bf3e9ada36f,0 of 2,1 of 1,0,1,0,0,0:16,3:58,0,1,2 of 10,15 of 30,1 of 6,11 of 24,0 of 3,4 of 6,1 of 1,0 of 0,2 of 10,2 of 12,0 of 0,1 of 2,0 of 0,12 of 16
2018-06-23,http://ufcstats.com/fight-details/bb7408d59b7279f7,http://ufcstats.com/event-details/ac5f67109accb482,7,1,Rolando Dy,Shane Young,http://ufcstats.com/fighter-details/55ed59d541f8b90c,http://ufcstats.com/fighter-details/4cd8b03aee1d0138,0 of 0,1 of 3,0,0,0,0,0:00,0:57,0,0,24 of 71,52 of 97,14 of 59,29 of 72,8 of 10,15 of 17,2 of 2,8 of 8,20 of 67,49 of 93,4 of 4,3 of 4,0 of 0,0 of 0
2018-06-23,http://ufcstats.com/fight-details/bb7408d59b7279f7,http://ufcstats.com/event-details/ac5f67109accb482,7,2,Rolando Dy,Shane Young,http://ufcstats.com/fighter-details/55ed59d541f8b90c,http://ufcstats.com/fighter-details/4cd8b03aee1d0138,0 of 0,0 of 2,0,0,0,0,0:00,0:47,0,0,33 of 81,52 of 118,27 of 72,45 of 111,5 of 8,5 of 5,1 of 1,2 of 2,29 of 73,40 of 98,4 of 8,12 of 20,0 of 0,0 of 0
2018-06-23,http://ufcstats.com/fight-details/b125025990755616,http://ufcstats.com/event-details/ac5f67109accb482,6,1,Song Kenan,Hector Aldana,http://ufcstats.com/fighter-details/32490e80ddab1e5a,http://ufcstats.com/fighter-details/c487223b0289bda9,0 of 0,2 of 2,0,0,0,0,0:00,0:11,0,0,9 of 29,19 of 46,1 of 18,11 of 34,1 of 3,3 of 6,7 of 8,5 of 6,9 of 29,18 of 45,0 of 0,0 of 0,0 of 0,1 of 1
2018-06-23,http://ufcstats.com/fight-details/b125025990755616,http://ufcstats.com/event-details/ac5f67109accb482,6,2,Song Kenan,Hector Aldana,http://ufcstats.com/fighter-details/32490e80ddab1e5a,http://ufcstats.com/fighter-details/c487223b0289bda9,0 of 0,0 of 0,0,0,0,0,0:04,0:00,1,0,23 of 42,20 of 44,16 of 34,6 of 25,2 of 2,3 of 4,5 of 6,11 of 15,18 of 35,20 of 44,0 of 0,0 of 0,5 of 7,0 of 0
2018-06-23,http://ufcstats.com/fight-details/ab6cd718c5459eeb,http://ufcstats.com/event-details/ac5f67109accb482,5,1,Shinsho Anzai,Jake Matthews,http://ufcstats.com/fighter-details/4665f9f909cd7214,http://ufcstats.com/fighter-details/a845f0735bc67405,0 of 1,1 of 1,0,1,0,0,0:56,1:00,0,0,1 of 5,12 of 19,0 of 4,9 of 16,1 of 1,3 of 3,0 of 0,0 of 0,0 of 4,5 of 8,1 of 1,5 of 8,0 of 0,2 of 3
2018-06-23,http://ufcstats.com/fight-details/d80b0bea0e260b95,http://ufcstats.com/event-details/ac5f67109accb482,4,1,Viviane Pereira,Yan Xiaonan,http://ufcstats.com/fighter-details/d50382dc0565a9e1,http://ufcstats.com/fighter-details/c41d426cc7326d1b,0 of 0,0 of 0,0,0,0,0,0:00,0:00,0,0,9 of 51,20 of 68,6 of 46,13 of 55,3 of 5,2 of 5,0 of 0,5 of 8,9 of 51,20 of 68,0 of 0,0 of 0,0 of 0,0 of 0
2018-06-23,http://ufcstats.com/fight-details/d80b0bea0e260b95,http://ufcstats.com/event-details/ac5f67109accb482,4,2,Viviane Pereira,Yan Xiaonan,http://ufcstats.com/fighter-details/d50382dc0565a9e1,http://ufcstats.com/fighter-details/c41d426cc7326d1b,0 of 0,0 of 0,0,0,0,0,0:00,0:00,0,0,23 of 80,27 of 80,18 of 71,14 of 56,5 of 9,0 of 3,0 of 0,13 of 21,23 of 80,27 of 80,0 of 0,0 of 0,0 of 0,0 of 0
2018-06-23,http://ufcstats.com/fight-details/d80b0bea0e260b95,http://ufcstats.com/event-details/ac5f67109accb482,4,3,Viviane Pereira,Yan Xiaonan,http://ufcstats.com/fighter-details/d50382dc0565a9e1,http://ufcstats.com/fighter-details/c41d426cc7326d1b,0 of 0,0 of 0,0,0,0,0,0:00,0:00,0,0,12 of 81,24 of 79,10 of 72,15 of 63,2 of 9,0 of 0,0 of 0,9 of 16,11 of 79,24 of 78,1 of 2,0 of 1,0 of 0,0 of 0
2018-06-23,http://ufcstats.com/fight-details/d5176b45df32f67e,http://ufcstats.com/event-details/ac5f67109accb482,3,1,Matt Schnell,Naoki Inoue,http://ufcstats.com/fighter-details/67c1d46f4ed16f9e,http://ufcstats.com/fighter-details/199eb7cf6ae90294,0 of 0,0 of 0,0,0,0,0,0:00,0:00,0,0,25 of 59,16 of 63,14 of 45,13 of 56,1 of 3,0 of 0,10 of 11,3 of 7,25 of 58,15 of 62,0 of 1,1 of 1,0 of 0,0 of 0
2018-06-23,http://ufcstats.com/fight-details/d5176b45df32f67e,http://ufcstats.com/event-details/ac5f67109accb482,3,2,Matt Schnell,Naoki Inoue,http://ufcstats.com/fighter-details/67c1d46f4ed16f9e,http://ufcstats.com/fighter-details/199eb7cf6ae90294,0 of 0,0 of 0,0,0,0,0,0:00,0:00,0,0,23 of 60,10 of 67,14 of 45,9 of 61,2 of 4,0 of 1,7 of 11,1 of 5,22 of 57,9 of 66,1 of 3,1 of 1,0 of 0,0 of 0
2018-06-23,http://ufcstats.com/fight-details/d5176b45df32f67e,http://ufcstats.com/event-details/ac5f67109accb482,3,3,Matt Schnell,Naoki Inoue,http://ufcstats.com/fighter-details/67c1d46f4ed16f9e,http://ufcstats.com/fighter-details/199eb7cf6ae90294,0 of 1,0 of 1,0,0,0,0,0:00,0:37,0,0,23 of 64,22 of 66,15 of 51,13 of 55,2 of 5,2 of 3,6 of 8,7 of 8,21 of 62,18 of 62,2 of 2,4 of 4,0 of 0,0 of 0
2018-06-23,http://ufcstats.com/fight-details/26582aa0b79d2f20,http://ufcstats.com/event-details/ac5f67109accb482,2,1,Jenel Lausa,Yuta Sasaki,http://ufcstats.com/fighter-details/ec664422b22d9787,http://ufcstats.com/fighter-details/7c3c48cf54a2848e,0 of 0,4 of 4,0,0,0,0,0:10,4:45,0,0,0 of 0,8 of 14,0 of 0,6 of 11,0 of 0,2 of 3,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,4 of 5,0 of 0,4 of 9
2018-06-23,http://ufcstats.com/fight-details/26582aa0b79d2f20,http://ufcstats.com/event-details/ac5f67109accb482,2,2,Jenel Lausa,Yuta Sasaki,http://ufcstats.com/fighter-details/ec664422b22d9787,http://ufcstats.com/fighter-details/7c3c48cf54a2848e,0 of 0,1 of 3,0,1,0,0,0:02,2:06,0,0,7 of 14,17 of 42,4 of 10,12 of 35,2 of 3,4 of 5,1 of 1,1 of 2,5 of 12,6 of 17,0 of 0,0 of 0,2 of 2,11 of 25
2018-06-23,http://ufcstats.com/fight-details/3d12c63c47828937,http://ufcstats.com/event-details/ac5f67109accb482,1,1,Ji Yeon Kim,Melinda Fabian,http://ufcstats.com/fighter-details/a20f234df70f2182,http://ufcstats.com/fighter-details/8c020156779f7888,0 of 0,0 of 0,0,0,0,0,0:17,0:00,0,0,33 of 113,34 of 79,24 of 103,16 of 60,7 of 7,5 of 6,2 of 3,13 of 13,27 of 106,34 of 78,6 of 7,0 of 1,0 of 0,0 of 0
2018-06-23,http://ufcstats.com/fight-details/3d12c63c47828937,http://ufcstats.com/event-details/ac5f67109accb482,1,2,Ji Yeon Kim,Melinda Fabian,http://ufcstats.com/fighter-details/a20f234df70f2182,http://ufcstats.com/fighter-details/8c020156779f7888,0 of 0,0 of 1,0,0,0,0,0:31,0:02,0,0,20 of 62,17 of 48,15 of 57,9 of 32,3 of 3,1 of 4,2 of 2,7 of 12,16 of 58,17 of 45,4 of 4,0 of 3,0 of 0,0 of 0
2018-06-23,http://ufcstats.com/fight-details/3d12c63c47828937,http://ufcstats.com/event-details/ac5f67109accb482,1,3,Ji Yeon Kim,Melinda Fabian,http://ufcstats.com/fighter-details/a20f234df70f2182,http://ufcstats.com/fighter-details/8c020156779f7888,0 of 0,0 of 0,0,0,0,0,1:37,0:00,0,0,20 of 66,21 of 46,7 of 45,14 of 35,12 of 19,5 of 8,1 of 2,2 of 3,9 of 51,15 of 31,11 of 15,6 of 15,0 of 0,0 of 0
2018-06-09,http://ufcstats.com/fight-details/5a09fd7cb3db9705,http://ufcstats.com/event-details/2eae41f61776c60f,13,1,Robert Whittaker,Yoel Romero,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,http://ufcstats.com/fighter-details/f77c68bb4be8516d,0 of 0,0 of 0,0,0,0,0,0:00,0:00,0,0,33 of 85,9 of 24,12 of 58,3 of 15,2 of 4,2 of 4,19 of 23,4 of 5,33 of 85,9 of 24,0 of 0,0 of 0,0 of 0,0 of 0
2018-06-09,http://ufcstats.com/fight-details/5a09fd7cb3db9705,http://ufcstats.com/event-details/2eae41f61776c60f,13,2,Robert Whittaker,Yoel Romero,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,http://ufcstats.com/fighter-details/f77c68bb4be8516d,0 of 0,0 of 1,0,0,0,0,0:00,0:00,0,0,29 of 77,20 of 48,14 of 57,8 of 33,6 of 8,4 of 5,9 of 12,8 of 10,28 of 73,19 of 47,1 of 4,1 of 1,0 of 0,0 of 0
2018-06-09,http://ufcstats.com/fight-details/5a09fd7cb3db9705,http://ufcstats.com/event-details/2eae41f61776c60f,13,3,Robert Whittaker,Yoel Romero,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,http://ufcstats.com/fighter-details/f77c68bb4be8516d,0 of 0,2 of 6,0,0,0,0,0:37,2:11,0,1,18 of 42,36 of 77,10 of 28,33 of 73,5 of 9,3 of 4,3 of 5,0 of 0,10 of 29,8 of 34,8 of 13,22 of 36,0 of 0,6 of 7
2018-06-09,http://ufcstats.com/fight-details/5a09fd7cb3db9705,http://ufcstats.com/event-details/2eae41f61776c60f,13,4,Robert Whittaker,Yoel Romero,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,http://ufcstats.com/fighter-details/f77c68bb4be8516d,0 of 0,0 of 0,0,0,0,0,0:00,0:00,0,0,34 of 93,20 of 44,16 of 65,14 of 37,7 of 14,4 of 5,11 of 14,2 of 2,34 of 93,20 of 44,0 of 0,0 of 0,0 of 0,0 of 0
2018-06-09,http://ufcstats.com/fight-details/5a09fd7cb3db9705,http://ufcstats.com/event-details/2eae41f61776c60f,13,5,Robert Whittaker,Yoel Romero,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,http://ufcstats.com/fighter-details/f77c68bb4be8516d,0 of 1,1 of 3,0,0,0,0,0:00,2:10,0,1,14 of 29,26 of 47,5 of 17,18 of 36,3 of 4,6 of 9,6 of 8,2 of 2,14 of 28,10 of 28,0 of 0,2 of 3,0 of 1,14 of 16
2018-06-09,http://ufcstats.com/fight-details/eb6f80ccaf2a3dbc,http://ufcstats.com/event-details/2eae41f61776c60f,12,1,Rafael Dos Anjos,Colby Covington,http://ufcstats.com/fighter-details/6a2f7c151031653d,http://ufcstats.com/fighter-details/dc9572dd6ec74859,0 of 0,2 of 4,0,0,0,0,0:00,2:43,0,0,27 of 42,17 of 57,12 of 23,9 of 44,12 of 16,1 of 6,3 of 3,7 of 7,15 of 30,14 of 51,12 of 12,3 of 6,0 of 0,0 of 0
2018-06-09,http://ufcstats.com/fight-details/eb6f80ccaf2a3dbc,http://ufcstats.com/event-details/2eae41f61776c60f,12,2,Rafael Dos Anjos,Colby Covington,http://ufcstats.com/fighter-details/6a2f7c151031653d,http://ufcstats.com/fighter-details/dc9572dd6ec74859,0 of 0,2 of 3,0,0,0,0,0:00,3:09,0,0,20 of 40,21 of 62,8 of 26,14 of 50,9 of 11,0 of 4,3 of 3,7 of 8,15 of 35,20 of 60,5 of 5,1 of 2,0 of 0,0 of 0
2018-06-09,http://ufcstats.com/fight-details/eb6f80ccaf2a3dbc,http://ufcstats.com/event-details/2eae41f61776c60f,12,3,Rafael Dos Anjos,Colby Covington,http://ufcstats.com/fighter-details/6a2f7c151031653d,http://ufcstats.com/fighter-details/dc9572dd6ec74859,0 of 0,0 of 3,0,0,0,0,0:00,3:02,0,0,22 of 44,29 of 72,12 of 32,12 of 50,7 of 9,7 of 11,3 of 3,10 of 11,15 of 37,25 of 66,7 of 7,3 of 5,0 of 0,1 of 1
2018-06-09,http://ufcstats.com/fight-details/eb6f80ccaf2a3dbc,http://ufcstats.com/event-details/2eae41f61776c60f,12,4,Rafael Dos Anjos,Colby Covington,http://ufcstats.com/fighter-details/6a2f7c151031653d,http://ufcstats.com/fighter-details/dc9572dd6ec74859,3 of 4,1 of 2,0,0,0,0,2:14,0:53,0,0,19 of 34,12 of 49,10 of 25,6 of 39,5 of 5,3 of 6,4 of 4,3 of 4,11 of 26,12 of 48,5 of 5,0 of 0,3 of 3,0 of 1
2018-06-09,http://ufcstats.com/fight-details/eb6f80ccaf2a3dbc,http://ufcstats.com/event-details/2eae41f61776c60f,12,5,Rafael Dos Anjos,Colby Covington,http://ufcstats.com/fighter-details/6a2f7c151031653d,http://ufcstats.com/fighter-details/dc9572dd6ec74859,0 of 2,2 of 6,0,0,0,0,0:00,2:49,0,0,17 of 38,20 of 56,12 of 33,13 of 46,4 of 4,3 of 6,1 of 1,4 of 4,14 of 35,19 of 53,3 of 3,1 of 3,0 of 0,0 of 0
2018-06-09,http://ufcstats.com/fight-details/051124b25d576906,http://ufcstats.com/event-details/2eae41f61776c60f,11,1,Holly Holm,Megan Anderson,http://ufcstats.com/fighter-details/634e2fb70bde3fd5,http://ufcstats.com/fighter-details/a0e75f4a13eb73f1,1 of 2,0 of 0,0,0,0,0,3:33,0:00,0,0,12 of 17,15 of 31,4 of 7,9 of 24,5 of 5,6 of 7,3 of 5,0 of 0,5 of 8,8 of 21,6 of 8,7 of 10,1 of 1,0 of 0
2018-06-09,http://ufcstats.com/fight-details/051124b25d576906,http://ufcstats.com/event-details/2eae41f61776c60f,11,2,Holly Holm,Megan Anderson,http://ufcstats.com/fighter-details/634e2fb70bde3fd5,http://ufcstats.com/fighter-details/a0e75f4a13eb73f1,1 of 2,0 of 0,0,0,0,0,3:39,0:00,0,0,18 of 31,7 of 19,15 of 27,4 of 14,2 of 3,3 of 5,1 of 1,0 of 0,7 of 16,7 of 19,1 of 1,0 of 0,10 of 14,0 of 0
2018-06-09,http://ufcstats.com/fight-details/051124b25d576906,http://ufcstats.com/event-details/2eae41f61776c60f,11,3,Holly Holm,Megan Anderson,http://ufcstats.com/fighter-details/634e2fb70bde3fd5,http://ufcstats.com/fighter-details/a0e75f4a13eb73f1,2 of 4,0 of 0,1,0,0,1,3:32,0:00,0,0,17 of 23,4 of 8,8 of 13,2 of 4,5 of 6,2 of 4,4 of 4,0 of 0,7 of 11,4 of 8,1 of 1,0 of 0,9 of 11,0 of 0
2018-06-09,http://ufcstats.com/fight-details/319b09306094259b,http://ufcstats.com/event-details/2eae41f61776c60f,10,1,Andrei Arlovski,Tai Tuivasa,http://ufcstats.com/fighter-details/3738e68d2261e60f,http://ufcstats.com/fighter-details/c62fbc117d57b943,0 of 1,0 of 0,0,0,0,0,0:14,1:20,0,1,13 of 28,17 of 32,7 of 20,11 of 26,2 of 3,3 of 3,4 of 5,3 of 3,10 of 24,14 of 24,3 of 3,3 of 8,0 of 1,0 of 0
2018-06-09,http://ufcstats.com/fight-details/319b09306094259b,http://ufcstats.com/event-details/2eae41f61776c60f,10,2,Andrei Arlovski,Tai Tuivasa,http://ufcstats.com/fighter-details/3738e68d2261e60f,http://ufcstats.com/fighter-details/c62fbc117d57b943,0 of 1,0 of 0,0,0,0,0,0:24,0:19,0,0,19 of 45,15 of 42,12 of 35,11 of 36,1 of 2,4 of 5,6 of 8,0 of 1,19 of 44,15 of 42,0 of 0,0 of 0,0 of 1,0 of 0
2018-06-09,http://ufcstats.com/fight-details/319b09306094259b,http://ufcstats.com/event-details/2eae41f61776c60f,10,3,Andrei Arlovski,Tai Tuivasa,http://ufcstats.com/fighter-details/3738e68d2261e60f,http://ufcstats.com/fighter-details/c62fbc117d57b943,0 of 0,0 of 0,0,0,0,0,0:00,0:00,0,0,19 of 52,22 of 46,13 of 42,14 of 36,4 of 5,5 of 7,2 of 5,3 of 3,17 of 48,20 of 43,2 of 4,2 of 3,0 of 0,0 of 0
2018-06-09,http://ufcstats.com/fight-details/64756e0f4b305da8,http://ufcstats.com/event-details/2eae41f61776c60f,9,1,CM Punk,Mike Jackson,http://ufcstats.com/fighter-details/a8c9d16fe2a14d72,http://ufcstats.com/fighter-details/0641c21bec209472,1 of 5,0 of 0,0,0,0,0,2:04,0:58,0,0,11 of 41,18 of 34,4 of 28,12 of 27,5 of 8,6 of 7,2 of 5,0 of 0,5 of 32,13 of 28,5 of 8,5 of 6,1 of 1,0 of 0
2018-06-09,http://ufcstats.com/fight-details/64756e0f4b305da8,http://ufcstats.com/event-details/2eae41f61776c60f,9,2,CM Punk,Mike Jackson,http://ufcstats.com/fighter-details/a8c9d16fe2a14d72,http://ufcstats.com/fighter-details/0641c21bec209472,0 of 1,1 of 1,0,0,0,0,0:06,3:41,0,0,5 of 15,24 of 39,4 of 12,21 of 35,1 of 3,3 of 4,0 of 0,0 of 0,3 of 12,8 of 16,1 of 1,2 of 2,1 of 2,14 of 21
2018-06-09,http://ufcstats.com/fight-details/64756e0f4b305da8,http://ufcstats.com/event-details/2eae41f61776c60f,9,3,CM Punk,Mike Jackson,http://ufcstats.com/fighter-details/a8c9d16fe2a14d72,http://ufcstats.com/fighter-details/0641c21bec209472,0 of 3,0 of 0,0,0,1,0,0:41,2:47,0,0,3 of 25,22 of 35,2 of 23,21 of 33,1 of 2,1 of 1,0 of 0,0 of 1,2 of 23,11 of 22,1 of 2,7 of 8,0 of 0,4 of 5
2018-06-09,http://ufcstats.com/fight-details/7fd0f7b3866b2c75,http://ufcstats.com/event-details/2eae41f61776c60f,8,1,Alistair Overeem,Curtis Blaydes,http://ufcstats.com/fighter-details/b4ad3a06ee4d660c,http://ufcstats.com/fighter-details/fa6796c55d6c5440,0 of 0,1 of 1,0,0,0,0,0:00,2:19,0,0,1 of 3,1 of 5,1 of 3,1 of 5,0 of 0,0 of 0,0 of 0,0 of 0,0 of 1,0 of 4,0 of 0,0 of 0,1 of 2,1 of 1
2018-06-09,http://ufcstats.com/fight-details/7fd0f7b3866b2c75,http://ufcstats.com/event-details/2eae41f61776c60f,8,2,Alistair Overeem,Curtis Blaydes,http://ufcstats.com/fighter-details/b4ad3a06ee4d660c,http://ufcstats.com/fighter-details/fa6796c55d6c5440,0 of 0,2 of 2,2,0,0,0,0:00,3:31,0,0,4 of 5,13 of 20,2 of 3,10 of 17,2 of 2,3 of 3,0 of 0,0 of 0,4 of 5,0 of 6,0 of 0,2 of 3,0 of 0,11 of 11
